stellar_mass_msun,rotation_percentile_150Myr,rotation_match_age_myr,wind_speed_kms,current_ram_pressure_nPa,dong_support_entry_age_myr,dong_support_exit_age_myr,fraction_10Myr_to_current_inside_Dong_pressure_support,dong_pressure_support_nPa_low,dong_pressure_support_nPa_high
0.4,20,3025.7792908339616,400.0,38.160736365487274,899.2297809457352,1721.4422443173826,0.27296849087893865,68.86374908578253,169.42235348294153
0.4,20,3025.7792908339616,650.0,62.01119659391682,1236.3168857586854,2677.689342837206,0.47827529021558873,68.86374908578253,169.42235348294153
0.4,20,3025.7792908339616,800.0,76.32147273097455,1465.376075676091,3025.7792908339616,0.5175787728026534,68.86374908578253,169.42235348294153
0.4,21,3041.434571925634,300.0,28.857316124134158,773.1093957041434,1390.1978585474676,0.2038931045859452,68.86374908578253,169.42235348294153
0.4,21,3041.434571925634,400.0,38.476421498845546,914.1296116861672,1736.2474665600937,0.2715275486638073,68.86374908578253,169.42235348294153
0.4,21,3041.434571925634,650.0,62.52418493562401,1254.178359444239,2681.3829566523814,0.47113163972286365,68.86374908578253,169.42235348294153
0.4,21,3041.434571925634,800.0,76.95284299769109,1479.2106189900217,3041.434571925634,0.5155064335202904,68.86374908578253,169.42235348294153
0.4,22,3050.5116469818904,300.0,29.24665358594752,787.130772929253,1402.234280460129,0.2026315789473684,68.86374908578253,169.42235348294153
0.4,22,3050.5116469818904,400.0,38.9955381145967,925.153999009352,1747.2923456603762,0.27072368421052634,68.86374908578253,169.42235348294153
0.4,22,3050.5116469818904,650.0,63.367749436219626,1267.2115592948146,2697.452235342217,0.47072368421052635,68.86374908578253,169.42235348294153
0.4,22,3050.5116469818904,800.0,77.9910762291934,1488.2487546839586,3050.5116469818904,0.5139802631578947,68.86374908578253,169.42235348294153
0.4,23,3050.5116469818904,300.0,29.24665358594752,790.1312778440378,1406.234953679842,0.2029605263157895,68.86374908578253,169.42235348294153
0.4,23,3050.5116469818904,400.0,38.9955381145967,927.1543356192085,1750.292850575161,0.2710526315789473,68.86374908578253,169.42235348294153
0.4,23,3050.5116469818904,650.0,63.367749436219626,1268.211727599743,2697.452235342217,0.47039473684210525,68.86374908578253,169.42235348294153
0.4,23,3050.5116469818904,800.0,77.9910762291934,1492.2494279036716,3050.5116469818904,0.5126644736842105,68.86374908578253,169.42235348294153
0.4,24,3059.6247696257415,300.0,29.384476598528146,793.1604442823731,1410.2868735572445,0.2026894063627419,68.86374908578253,169.42235348294153
0.4,24,3059.6247696257415,400.0,39.17930213137086,930.1885169090463,1753.3571575787691,0.2702525418169892,68.86374908578253,169.42235348294153
0.4,24,3059.6247696257415,650.0,63.666365963477645,1275.2592107499386,2697.5505923202254,0.46671039685142673,68.86374908578253,169.42235348294153
0.4,24,3059.6247696257415,800.0,78.35860426274172,1496.3044957900465,3059.6247696257415,0.5127910790423089,68.86374908578253,169.42235348294153
